paper_id,title,abstract,authors,journal,year,volume,issue,pages,publisher,doi,url,type,abstract_source,abstract_confidence,original_category,original_keywords,contributions,limitations
paper_209,Towards Latency-Aware Linux Scheduling for Serverless Workloads,"A key principle in the design of the Linux kernel's Completely Fair Scheduler (CFS) is fairness: all running tasks receive a minimum time slice during every scheduling period, ensuring that none starve. However, this may lead to a significant number of context switches when a server is overloaded with a large number of colocated tasks, which may cause significant degradation in server performance. Unfortunately, this situation is exactly what we found when hosting serverless-style workloads which typically consist of a large number of short-lived, CPU-bound functions sharing resources. We propose modifying the Linux CFS to mitigate this problem by giving priority to the long tail of least loaded functions. These are the functions which are mostly idle and only run occasionally for a short while after being triggered unexpectedly. The large number of such functions in serverless environments means that prioritising them helps drain contended CPU run queues, reducing the total overhead due to context switching, thereby improving the performance not only of the prioritised functions but other functions as well. We implement this policy in the Linux kernel scheduler and demonstrate how it integrates well with Knative, an open source Kubernetes-based serverless framework. Given contention scenarios synthesised from real-world traces, our modified CFS can introduce a 5--30% increase in attainment of latency targets.",Al Amjad Tawfiq Isstaif; Richard Mortier,"Proceedings of the 1st Workshop on SErverless Systems, Applications and MEthodologies",2023,,,19-26,ACM,10.1145/3592533.3592807,https://doi.org/10.1145/3592533.3592807,proceedings-article,Semantic Scholar,high,"Latency, Resource Management","serverless, latency, queuing, reinforcement learning, cpu allocation","Modifying the linux cfs to mitigate this problem by giving priority to the long tail of least loaded functions; This policy in the linux kernel scheduler and demonstrate how it integrates well with knative, an open source kubernetes-based serverless framework; 30% increase","This may lead to a significant number of context switches when a server is overloaded with a large number of colocated tasks, which may cause significant degradation in server performance; Other functions as well"
paper_210,Analyzing Tail Latency in Serverless Clouds with STeLLAR,"Serverless computing has seen rapid adoption because of its instant scalability, flexible billing model, and economies of scale. In serverless, developers structure their applications as a collection of functions invoked by various events like clicks, and cloud providers take responsibility for cloud infrastructure management. As with other cloud services, serverless deployments require responsiveness and performance predictability manifested through low average and tail latencies. While the average end-to-end latency has been extensively studied in prior works, existing papers lack a detailed characterization of the effects of tail latency in real-world serverless scenarios and their root causes. In response, we introduce STeLLAR, an open-source serverless benchmarking framework, which enables an accurate performance characterization of serverless deployments. STeLLAR is provider-agnostic and highly configurable, allowing the analysis of both end-to-end and per-component performance with minimal instrumentation effort. Using STeLLAR, we study three leading serverless clouds and reveal that storage accesses and bursty function invocation traffic are key factors impacting tail latency in modern serverless systems. Finally, we identify important factors that do not contribute to latency variability, such as the choice of language runtime.",Dmitrii Ustiugov; Theodor Amariucai; Boris Grot,2021 IEEE International Symposium on Workload Characterization (IISWC),2021,,,51-62,IEEE,10.1109/iiswc53511.2021.00016,https://doi.org/10.1109/iiswc53511.2021.00016,proceedings-article,Semantic Scholar,high,"Survey, Latency, Cost","serverless, cloud computing, latency, reinforcement learning","Stellar, an open-source serverless benchmarking framework, which enables an accurate performance characterization of serverless deployments",Not explicitly mentioned
paper_211,A Review: Cold Start Latency in Serverless Computing,"The worldview of serverless computing addresses a significant evolutionary leap to smooth out the designer experience. Serverless computing, a feature of the cloud computing, seeks to ease the devlopers from the weights related with the server organization and essential infrastructure choices. Generally, it endeavors to satisfy its essential responsibility by releiving the designers from worries connected with server arrangement, setup, and scaling. The integration of FaaS plays a vital part in understanding the execution of serverless computing. This state of the art approach of the cloud computing works on application configuration, offering designers the capacity to evade server management through the reception of the ongoing Serverless Computing Paradigm. Working on a computational architecture that uses discrete functions as executables. These functions are sent exclusively on a serverless stage, giving quick adaptability per request to the clients. However, this adaptability frequently leads to the test known as the “Cold Starts”, where the delays happen during the task allocation to a runtime container. Presented by Amazon in 2014, AWS Lambda is one of the noticeable illustration of serverless computing architecture. Post-launch, different entities, incorporating both open-source and for benefit associations, embraced and popularized this innovation. Eminently, every platform tends to cold starts uniquely, provoking broad examination of every platforms performance under conditions comparable to the cold start in the recent years. This paper offers a top to bottom survey of the most recent progressions and cutting edge examinations in the space of serverless engineering for cold start interval reduction. By digging into the complexities of different platform performance and their ways to deal with the mitigation of the cold start challenge, this review aims to contribute significant insights to the continuous talk in the field of serverless computing.",Parikshit Verma; Paurav Goel; Neetu Rani,2024 Sixth International Conference on Computational Intelligence and Communication Technologies (CCICT),2024,,,141-148,IEEE,10.1109/ccict62777.2024.00034,https://doi.org/10.1109/ccict62777.2024.00034,proceedings-article,Semantic Scholar,high,"Survey, Latency, Resource Management","cold start, autoscaling, serverless, containerization, cloud computing, latency, reinforcement learning",Novel approach to serverless computing challenges,"This adaptability frequently leads to the test known as the “cold starts”, where the delays happen during the task allocation to a runtime container"
paper_212,Empirical Evaluation of Cold Start Latency in Serverless Platforms,"Serverless computing has gained significant popularity as a cloud-based alternative for creating, testing, and deploying applications as serverless operations. Serverless computing has gained significant attention in both industry and academics due to the introduction of serverless platforms by major IT companies. The primary characteristics of this system include autonomous design, seamless deployment, and automatic scalability, with Function-as-a-Service (FaaS) being a widely used implementation. Nevertheless, due to the emergence of serverless platforms, it has become necessary to migrate microservices to serverless in order to create effective applications with streamlined infrastructure management, less operational burden, and cost savings. Furthermore, current research indicates that serverless solutions experience cold start latency. One recent study recommends the best programming language to use in serverless platforms which yields low cold start latency. Considering the those programming language, In this work, we try to compare the performance of serverless functions. Those functions that are implemented as serverless applications demonstrate enhanced response time and throughput. Ultimately we are going to discover that is there any impact of code size on cold start on serverless platforms. After empirical analysis, It is observed that there is no relation between code size and cold start.",Vinay Raj; Himanshu Chhaparwal; Satwik Saale,2024 3rd International Conference for Advancement in Technology (ICONAT),2024,,,6-Jan,IEEE,10.1109/iconat61936.2024.10775275,https://doi.org/10.1109/iconat61936.2024.10775275,proceedings-article,Semantic Scholar,high,"Survey, Latency, Cost","cold start, serverless, microservices, cloud computing, latency, throughput, reinforcement learning",Novel approach to serverless computing challenges,Cold Start
paper_213,Real-Time FaaS: Towards a Latency Bounded Serverless Cloud,"Today, Function-as-a-Service is the most promising concept of serverless cloud computing. It makes possible for developers to focus on application development without any system management effort: FaaS ensures resource allocation, fast response time, schedulability, scalability, resiliency, and upgradability. Applications of 5G, IoT, and Industry 4.0 raise the idea to open cloud-edge computing infrastructures for time-critical applications too, i.e., there is a strong desire to pose real-time requirements for computing systems like FaaS. However, multi-node systems make real-time scheduling significantly complex since guaranteeing real-time task execution and communication is challenging even on one computing node with multi-core processors. In this paper, we present an analytical model and a heuristic partitioning scheduling algorithm suitable for real-time FaaS platforms of multi-node clusters. We show that our task scheduling heuristics could outperform existing algorithms by 55%. Furthermore, we propose three conceptual designs to enable the necessary real-time communications. We present the architecture of the envisioned real-time FaaS platform, emphasize its benefits and the requirements for the underlying network and nodes, and survey the related work that could meet these demands.",Márk Szalay; Péter Mátray; László Toka,IEEE Transactions on Cloud Computing,2023,11,2,1636-1650,Institute of Electrical and Electronics Engineers (IEEE),10.1109/tcc.2022.3151469,https://doi.org/10.1109/tcc.2022.3151469,journal-article,Semantic Scholar,high,"Survey, Latency, Resource Management","resource management, serverless, cloud computing, latency, reinforcement learning, cpu allocation, distributed systems","Three conceptual designs to enable the necessary real-time communications; An analytical model and a heuristic partitioning scheduling algorithm suitable for real-time faas platforms of multi-node clusters; The architecture of the envisioned real-time faas platform, emphasize its benefits and the requirements for the underlying network and nodes, and survey the related work that could meet these demands",Multi-node systems make real-time scheduling significantly complex since guaranteeing real-time task execution and communication is challenging even on one computing node with multi-core processors; Since guaranteeing real-time task execution and communication is challenging even on one computing node with multi-core processors
paper_214,Operating Latency Sensitive Applications on Public Serverless Edge Cloud Platforms,"Cloud native programming and serverless architectures provide a novel way of software development and operation. A new generation of applications can be realized with features never seen before while the burden on developers and operators will be reduced significantly. However, latency sensitive applications, such as various distributed IoT services, generally do not fit in well with the new concepts and today’s platforms. In this article, we adapt the cloud native approach and related operating techniques for latency sensitive IoT applications operated on public serverless platforms. We argue that solely adding cloud resources to the edge is not enough and other mechanisms and operation layers are required to achieve the desired level of quality. Our contribution is threefold. First, we propose a novel system on top of a public serverless edge cloud platform, which can dynamically optimize and deploy the microservice-based software layout based on live performance measurements. We add two control loops and the corresponding mechanisms which are responsible for the online reoptimization at different timescales. The first one addresses the steady-state operation, while the second one provides fast latency control by directly reconfiguring the serverless runtime environments. Second, we apply our general concepts to one of today’s most widely used and versatile public cloud platforms, namely, Amazon’s AWS, and its edge extension for IoT applications, called Greengrass. Third, we characterize the main operation phases and evaluate the overall performance of the system. We analyze the performance characteristics of the two control loops and investigate different implementation options.",Istvan Pelle; Janos Czentye; Janos Doka; Andras Kern; Balazs P. Gero; Balazs Sonkoly,IEEE Internet of Things Journal,2021,8,10,7954-7972,Institute of Electrical and Electronics Engineers (IEEE),10.1109/jiot.2020.3042428,https://doi.org/10.1109/jiot.2020.3042428,journal-article,Semantic Scholar,high,"Latency, Energy Consumption, Resource Management","performance optimization, serverless, cloud computing, latency, reinforcement learning, distributed systems","A novel system on top of a public serverless edge cloud platform, which can dynamically optimize and deploy the microservice-based software layout based on live performance measurements","Latency sensitive applications, such as various distributed iot services, generally do not fit in well with the new concepts and today’s platforms"
paper_215,Implementation of Low-Latency Message Delivery for Serverless Based Workflow,"The serverless platforms offer an orchestration tool that supports composing workflow with the serverless functions on their platform. This orchestration tool creates an independent function that invokes other serverless functions step by step. However, since the existing serverless platform does not consider the execution of the workflow, the messages between functions are delivered inefficiently. We implemented a layered message bus to improve message delivery latency when executing a workflow in the serverless environment. Our implementation shows 205.37x and 56.12x improvement in the best and the worst case, respectively, compared to OpenWhisk Composer.",Seunghyn Hwang; Heeseok Choi; Heonchang Yu,2019 IEEE 16th International Conference on Mobile Ad Hoc and Sensor Systems Workshops (MASSW),2019,,,170-171,IEEE,10.1109/massw.2019.00044,https://doi.org/10.1109/massw.2019.00044,proceedings-article,Semantic Scholar,high,"Latency, Resource Management","serverless, latency, reinforcement learning",12x improvement,"Since the existing serverless platform does not consider the execution of the workflow, the messages between functions are delivered inefficiently"
paper_216,FaaSt: A Latency-Aware Serverless Scheme for Edge-Cloud Environments,"Serverless computing offers an effective way to improve resource utilization and can significantly leverage edge-cloud environments. In this context, serverless request response times are one of the main focuses for optimization. However, the end-to-end routing path from a request to a function, which considerably contributes to the overall delay, is often overlooked. This oversight raises concerns about the actual performance of serverless in edge-cloud deployments, as serverless architectures are initially designed for cloud computing where node-to-node delay is negligible. To address this concern, our paper examines the current serverless networking design in a realistic edge-cloud setup. Our findings reveal significant performance degradation when serverless is applied in such environments due to key mismatches in the networking architecture. To mitigate these issues, we propose a novel latency-aware scheme and a load balancing mechanism for edge-cloud environments, called FaaSt. This proposal is implemented using open sources and standards, resulting in a significant reduction in response times.",Kien Nguyen; Hiep Dao; Tung Nguyen; Frank Loh; Nguyen Huu Thanh; Tobias Hoβfeld,2024 IEEE 13th International Conference on Cloud Networking (CloudNet),2024,,,9-Jan,IEEE,10.1109/cloudnet62863.2024.10815895,https://doi.org/10.1109/cloudnet62863.2024.10815895,proceedings-article,Semantic Scholar,high,"Latency, Resource Management","performance optimization, serverless, cloud computing, latency, load balancing, reinforcement learning","A novel latency-aware scheme and a load balancing mechanism for edge-cloud environments, called faast","The end-to-end routing path from a request to a function, which considerably contributes to the overall delay, is often overlooked"
paper_217,Latency-Sensitive Function Placement among Heterogeneous Nodes in Serverless Computing,"Function as a Service (FaaS) is highly beneficial to smart city infrastructure due to its flexibility, efficiency, and adaptability, specifically for integration in the digital landscape. FaaS has serverless setup, which means that an organization no longer has to worry about specific infrastructure management tasks; the developers can focus on how to deploy and create code efficiently. Since FaaS aligns well with the IoT, it easily integrates with IoT devices, thereby making it possible to perform event-based actions and real-time computations. In our research, we offer an exclusive likelihood-based model of adaptive machine learning for identifying the right place of function. We employ the XGBoost regressor to estimate the execution time for each function and utilize the decision tree regressor to predict network latency. By encompassing factors like network delay, arrival computation, and emphasis on resources, the machine learning model eases the selection process of a placement. In replication, we use Docker containers, focusing on serverless node type, serverless node variety, function location, deadlines, and edge-cloud topology. Thus, the primary objectives are to address deadlines and enhance the use of any resource, and from this, we can see that effective utilization of resources leads to enhanced deadline compliance.",Urooba Shahid; Ghufran Ahmed; Shahbaz Siddiqui; Junaid Shuja; Abdullateef Oluwagbemiga Balogun,Sensors,2024,24,13,4195,MDPI AG,10.3390/s24134195,https://doi.org/10.3390/s24134195,journal-article,Semantic Scholar,high,"Latency, Energy Consumption, Resource Management","function placement, serverless, containerization, cloud computing, latency, reinforcement learning, deadline","Faas has serverless setup, which means that an organization no longer has to worry about specific infrastructure management tasks; the developers can focus on how to deploy and create code efficiently",Network Latency
paper_218,Dynamic Storage Selection for Mitigating Tail Latency in Serverless Pipelines,"In the rapidly evolving landscape of cloud computing, serverless computing has seen significant growth, offering a user-friendly programming interface for building scalable microservices at reduced costs. However, due to its stateless nature, managing intermediate results in complex application pipelines is challenging due to the need for distributed object storage like Azure Blob Storage, AWS S3, or Redis. To address this challenge, we propose HyperStore, an ephemeral storage management framework that features a smart function container enabling seamless and real-time interaction with various storage providers, without altering the function code. Furthermore, HyperStore dynamically determines and selects the optimal storage for each pipeline function to meet Service Level Objectives (SLOs) at minimal cost and mitigate tail latency. Our framework can be integrated with existing Serverless systems such as OpenFaas, allowing function containers to communicate via a shared host volume for reduced latency in case of function co-location. Our detailed experimental results demonstrate the efficiency and advantages of our approach.",Michail Tsenos; Aristotelis Peri; Vana Kalogeraki,2024 IEEE International Conference on Autonomic Computing and Self-Organizing Systems (ACSOS),2024,,,111-120,IEEE,10.1109/acsos61780.2024.00029,https://doi.org/10.1109/acsos61780.2024.00029,proceedings-article,Semantic Scholar,high,"Latency, Cost, Energy Consumption","serverless, containerization, microservices, cloud computing, latency, reinforcement learning, distributed systems","Hyperstore, an ephemeral storage management framework that features a smart function container enabling seamless and real-time interaction with various storage providers, without altering the function code; Can be integrated with existing serverless systems such as openfaas, allowing function containers to communicate via a shared host volume for reduced latency in case of function co-location","Due to its stateless nature, managing intermediate results in complex application pipelines is challenging due to the need for distributed object storage like azure blob storage, aws s3, or redis; Application pipelines is challenging due to the need for distributed object storage like azure blob storage, aws s3, or redis"
paper_219,Mitigating Serverless Tail Latency: A Comprehensive Study of Factors and Strategies,"Serverless computing has gained widespread popularity due to its ability to dynamically allocate resources and abstract away the underlying infrastructure, allowing developers to focus on writing code without the need to manage servers. However, one challenge in serverless computing is tail latency, which refers to the time taken by the slowest requests to complete. High tail latency can result in poor user experience and decreased application performance. This research paper aims to explore techniques and best practices to reduce tail latency in serverless computing environments. We have reviewed the existing literature, identify the key factors affecting tail latency, and analyze various approaches and strategies to mitigate tail latency in serverless computing. Some real-world use cases and practical recommendations for developers and practitioners in term of tail latency in serverless computing to optimize the performance of serverless applications are also presented.",Anisha Kumari; Ranjan Kumar Behera; Bibhudatta Sahoo,2023 OITS International Conference on Information Technology (OCIT),2023,,,369-374,IEEE,10.1109/ocit59427.2023.10431282,https://doi.org/10.1109/ocit59427.2023.10431282,proceedings-article,Semantic Scholar,high,"Survey, Latency, Resource Management","serverless, latency, reinforcement learning","Serverless computing has gained widespread popularity due to its ability to dynamically allocate resources and abstract away the underlying infrastructure, allowing developers to focus on writing code without the need to manage servers","In serverless computing is tail latency, which refers to the time taken by the slowest requests to complete; One challenge in serverless computing is tail latency, which refers to the time taken by the slowest requests to complete"
paper_220,Startup Latency Analysis in Java Frameworks for Serverless AWS Lambda Deployments.,"Cold start latency in serverless computing, particularly in Java-based AWS Lambda functions, presents a significant challenge for latency-sensitive applications. This study investigates the performance characteristics of three modern Java frameworks - Spring Boot, Micronaut, and Quarkus - deployed on AWS Lambda using the ARM64 (Graviton2) architecture. It evaluates cold start latency across three deployment configurations: managed runtime (with and without SnapStart) and GraalVM native images. Metrics were collected at varying memory allocations using Java 21. Results show that Quarkus consistently outperforms others in cold start latency on standard JVM, while SnapStart and GraalVM significantly reduce the number of cold starts and achieve sub-second latency, respectively. We discuss the implications of these findings for choosing a Java framework and runtime strategy on AWS Lambda, considering the trade-offs in deployment time, complexity, and performance. The paper concludes with recommendations for leveraging SnapStart and native images to mitigate cold start issues in Java serverless applications on ARM64.",Maksimov Viacheslav Yurievich,The American Journal of Engineering and Technology,2025,7,4,16-21,The USA Journals,10.37547/tajet/volume07issue04-03,https://doi.org/10.37547/tajet/volume07issue04-03,journal-article,Semantic Scholar,high,"Survey, Latency, Resource Management","cold start, serverless, latency, reinforcement learning, memory management","Cold start latency in serverless computing, particularly in java-based aws lambda functions, presents a significant challenge for latency-sensitive applications",For latency-sensitive applications; In java serverless applications on arm64
paper_221,"Nightcore: efficient and scalable serverless computing for latency-sensitive, interactive microservices","The microservice architecture is a popular software engineering approach for building flexible, large-scale online services. Serverless functions, or function as a service (FaaS), provide a simple programming model of stateless functions which are a natural substrate for implementing the stateless RPC handlers of microservices, as an alternative to containerized RPC servers. However, current serverless platforms have millisecond-scale runtime overheads, making them unable to meet the strict sub-millisecond latency targets required by existing interactive microservices. We present Nightcore, a serverless function runtime with microsecond-scale overheads that provides container-based isolation between functions. Nightcore’s design carefully considers various factors having microsecond-scale overheads, including scheduling of function requests, communication primitives, threading models for I/O, and concurrent function executions. Nightcore currently supports serverless functions written in C/C++, Go, Node.js, and Python. Our evaluation shows that when running latency-sensitive interactive microservices, Nightcore achieves 1.36×–2.93× higher throughput and up to 69% reduction in tail latency.",Zhipeng Jia; Emmett Witchel,Proceedings of the 26th ACM International Conference on Architectural Support for Programming Languages and Operating Systems,2021,,,152-166,ACM,10.1145/3445814.3446701,https://doi.org/10.1145/3445814.3446701,proceedings-article,Semantic Scholar,high,"Survey, Latency, Resource Management","serverless, containerization, microservices, latency, throughput, reinforcement learning","Nightcore, a serverless function runtime with microsecond-scale overheads that provides container-based isolation between functions; 69% reduction; 69% reduction","Current serverless platforms have millisecond-scale runtime overheads, making them unable to meet the strict sub-millisecond latency targets required by existing interactive microservices"
paper_222,Low-Latency State Management for Real-Time Tasks in Edge Serverless,"Stateful serverless systems commonly adopt an architectural paradigm characterized by compute and storage separation within cloud data centers. Nevertheless, guaranteeing prompt response for real-time tasks at the edge becomes challenging due to network overheads. This paper introduces a Low-Latency state management framework for real-time tasks in edge serverless systems called LoLa, which adaptively places states proximate to functions, thereby mitigating delays in accessing states within edge serverless systems. Our approach aims at mitigating network latency and optimizing resource utilization by co-locating functions and states, thereby enhancing the system’s overall efficiency. We introduce an adaptive strategy to coordinate the migration of states. It dynamically adjusts the positions of states based on historical data and real-time feedback. Additionally, we designed an in-memory state storage mechanism to facilitate low-latency access and implement a lightweight and fine-grained state management to ensure stored state consistency. Evaluation results showcase the efficacy of LoLa in reducing state read and write latency within edge serverless systems. Specifically, the average response latency is observed to decrease by 65.2% and 38.1% in the best and worst-case scenarios, respectively.",Yanyan Wen; Guangping Xu; Jianshe Wang; Wei Hao,2024 IEEE International Symposium on Parallel and Distributed Processing with Applications (ISPA),2024,,,17-Oct,IEEE,10.1109/ispa63168.2024.00010,https://doi.org/10.1109/ispa63168.2024.00010,proceedings-article,Semantic Scholar,high,"Survey, Latency, Energy Consumption, Resource Management","serverless, cloud computing, latency, reinforcement learning, memory management","An adaptive strategy to coordinate the migration of states; A low-latency state management framework for real-time tasks in edge serverless systems called lola, which adaptively places states proximate to functions, thereby mitigating delays in accessing states within edge serverless systems; Aims at mitigating network latency and optimizing resource utilization by co-locating functions and states, thereby enhancing the system’s overall efficiency",State Management; Network Latency
paper_223,"Low-latency Serverless Computing: Characterization, Optimization and Outlooking: JCC 2021 Invited Keynote","Serverless computing promises cost-efficiency and elasticity for high-productive software development. To achieve this, the serverless computing platform must address two challenges: strong isolation between function instances, and low startup latency to ensure user experience. In this talk, I will first present a characterization of state-of-the-art serverless platform and derive several key metrics, which collectly forms a systematic methodology and a benchmark called severlessbench. Then, I will show how severless platform can be optimized for (sub-)millisecond startup latency for both normal and condential severless computing. Finally, I will present an outlook on challenges and opportunities of serverless comptuting, including how to make it secure and efficient for joint cloud computing.",Haibo Chen,2021 IEEE International Conference on Joint Cloud Computing (JCC),2021,,,xii-xii,IEEE,10.1109/jcc53141.2021.00008,https://doi.org/10.1109/jcc53141.2021.00008,proceedings-article,Semantic Scholar,high,"Survey, Latency, Cost, Energy Consumption","performance optimization, serverless, cloud computing, latency, elasticity, reinforcement learning",Serverless computing promises cost-efficiency and elasticity for high-productive software development,"And opportunities of serverless comptuting, including how to make it secure and efficient for joint cloud computing"
paper_224,FLASH: Low-Latency Serverless Model Inference with Multi-Core Parallelism in Edge,"Low response latency holds a pivotal role in the landscape of edge deep learning model inference, yet the constrained resources within edge computing environments often limit its full potential. Within the scope of this paper, we substantiate that even amid the resource limitations inherent to edge computing environments, it remains feasible to curtail model response latency by elevating multi-core parallel efficiency. Our research encompasses a comprehensive analysis of the parallel acceleration effects observed across models featuring diverse parameter magnitudes during the inference process. This analysis culminates in the development of FLASH, an online deep model inference system tailored for Serverless edge inference, strategically optimized through the utilization of multi-core parallelism. FLASH exhibits dynamic adaptability by modulating the number of CPU cores within computational instances in accordance with traffic request loads. It also employs a dynamic scaling mechanism to finely adjust model placement, ultimately facilitating inference acceleration and mitigating the concomitant cold start overhead. Empirical experimentation conducted across a spectrum of burst-level workloads serves to underscore FLASH’s capacity, resulting in an average reduction in response latency by 33% and a maximum reduction of 75%, while concurrently realizing a throughput enhancement of 2.94x.",Yanbo Li; Yanying Lin; Shijie Peng; Yingfei Tang; Tian Xiang; Wei Song; Kejiang Ye,2023 IEEE 29th International Conference on Parallel and Distributed Systems (ICPADS),2023,,,2640-2646,IEEE,10.1109/icpads60453.2023.00350,https://doi.org/10.1109/icpads60453.2023.00350,proceedings-article,Semantic Scholar,high,"Survey, Latency, Energy Consumption, Resource Management","cold start, autoscaling, function placement, serverless, latency, throughput, reinforcement learning, deep learning, cpu allocation",Novel approach to serverless computing challenges,"Inherent to edge computing environments, it remains feasible to curtail model response latency by elevating multi-core parallel efficiency"
paper_225,Implementing Serverless Architectures for Ultra-Low Latency Data Pipelines in Multiplayer Gaming Environments,"Real-time, competitive gaming has also resulted in higher demands of ultra-low latency in multiplayer gaming environments. Scalability and performance of the Traditional client-server models are a problem when the number of players involved and the speed of interactions is high, which introduces problems of latency, lag and synchronization errors. The current paper discusses the usage of serverless architectures as the means of addressing such issues. Serverless computing fully manages the infrastructure, providing developers with an opportunity to write event-driven code, automatically scaling the resources depending on the demand. AWS Lambda, Azure Functions, and Google Cloud Functions are services that offer low latency and scalable solutions to real-time multiplayer games. This paper presents an architectural overview, design, and implementation of serverless systems, analyses the performance monitor, and finally states the benefits of serverless computing when used in serving dynamical gaming workloads. It also discusses how serverless technologies may affect multiplayer gaming industry in future by improving scalability, cutting down operational costs and ensuring uninterrupted gaming experience to the players.",Urvangkumar Kothari -,Journal of Advances in Developmental Research,2022,13,2,,International Research Publication and Journals,10.71097/ijaidr.v13.i2.1477,https://doi.org/10.71097/ijaidr.v13.i2.1477,journal-article,Semantic Scholar,high,"Survey, Latency, Cost, Resource Management","autoscaling, serverless, cloud computing, latency, reinforcement learning","An architectural overview, design, and implementation of serverless systems, analyses the performance monitor, and finally states the benefits of serverless computing when used in serving dynamical gaming workloads","When the number of players involved and the speed of interactions is high, which introduces problems of latency, lag and synchronization errors"
paper_226,"Cold Start Latency in Serverless Computing: A Systematic Review, Taxonomy, and Future Directions","Recently, academics and the corporate sector have paid attention to
serverless computing, which enables dynamic scalability and an economic model.
In serverless computing, users only pay for the time they actually use
resources, enabling zero scaling to optimise cost and resource utilisation.
However, this approach also introduces the serverless cold start problem.
Researchers have developed various solutions to address the cold start problem,
yet it remains an unresolved research area. In this article, we propose a
systematic literature review on clod start latency in serverless computing.
Furthermore, we create a detailed taxonomy of approaches to cold start latency,
which we use to investigate existing techniques for reducing the cold start
time and frequency. We have classified the current studies on cold start
latency into several categories such as caching and application-level
optimisation-based solutions, as well as Artificial Intelligence (AI)/Machine
Learning (ML)-based solutions. Moreover, we have analyzed the impact of cold
start latency on quality of service, explored current cold start latency
mitigation methods, datasets, and implementation platforms, and classified them
into categories based on their common characteristics and features. Finally, we
outline the open challenges and highlight the possible future directions.",Muhammed Golec; Guneet Kaur Walia; Mohit Kumar; Felix Cuadrado; Sukhpal Singh Gill; Steve Uhlig,ACM Computing Surveys,2025,57,3,1-36,Association for Computing Machinery (ACM),10.1145/3700875,https://doi.org/10.1145/3700875,journal-article,arXiv,high,"Survey, Latency, QoS, Cost, Resource Management","cold start, autoscaling, serverless, latency, reinforcement learning","A
systematic literature review on clod start latency in serverless computing",And highlight the possible future directions; This approach also introduces the serverless cold start problem
paper_227,Dynamic Pre-Warm Strategies for Reducing Cold-Start Latency in Serverless Edge Computing,"Serverless edge computing uses lightweight containers to execute IoT applications on-demand, enhancing resource utilization efficiency at the network edge. However, cold-start latency, occurring when a container is instantiated from scratch, degrades IoT service responsiveness. Effective mitigation strategies are needed to maintain service quality. Current container caching strategies often fail to account for diverse workloads and predictable request patterns. This paper introduces a dynamic container pre-warm model that adjusts container states based on predicted future requests, mitigating cold-start overhead. Our approach employs a real-time algorithm for container instantiation and termination, balancing latency reduction and resource conservation. Inte-grating predictive analytics with adaptive resource management, we evaluate our model using a trace-driven simulation framework with real-world data. Our experiments show that the proposed strategy reduces cold starts by up to 60 % and improves average response times by 45 % compared to state-of-the-art methods. Additionally, our approach adapts to varying workloads, providing a scalable and robust solution for dynamic edge environments.",Yicong Song; Baoliu Ye; Yue Zeng; Xindong Wang,"2024 20th International Conference on Mobility, Sensing and Networking (MSN)",2024,,,228-235,IEEE,10.1109/msn63567.2024.00040,https://doi.org/10.1109/msn63567.2024.00040,proceedings-article,Semantic Scholar,high,"Latency, QoS, Energy Consumption, Resource Management","cold start, resource management, serverless, containerization, latency, reinforcement learning, prediction","A dynamic container pre-warm model that adjusts container states based on predicted future requests, mitigating cold-start overhead; Employs a real-time algorithm for container instantiation and termination, balancing latency reduction and resource conservation; Adapts to varying workloads, providing a scalable and robust solution for dynamic edge environments","Cold-start latency, occurring when a container is instantiated from scratch, degrades iot service responsiveness"
paper_228,Improving Application Migration to Serverless Computing Platforms: Latency Mitigation with Keep-Alive Workloads,"Serverless computing platforms provide Function(s)-as-a-Service (FaaS) to end users while promising reduced hosting costs, high availability, fault tolerance, and dynamic elasticity for hosting individual functions known as microservices. Serverless Computing environments abstract infrastructure management including creation of virtual machines (VMs), containers, and load balancing from users. To conserve cloud server capacity and energy, cloud providers allow serverless computing infrastructure to go COLD, deprovisioning hosting infrastructure when demand falls, freeing capacity to be harnessed by others. In this paper, we present on a case study migration of the Precipitation Runoff Modeling System (PRMS), a Java-based environmental modeling application to the AWS Lambda serverless platform. We investigate performance and cost implications of memory reservation size, and evaluate scaling performance for increasing concurrent workloads. We then investigate the use of Keep-Alive workloads to preserve serverless infrastructure to minimize cold starts and ensure fast performance after idle periods for up to 100 concurrent client requests. We show how Keep-Alive workloads can be generated using cloud-based scheduled event triggers, enabling minimization of costs, to provide VM-like performance for applications hosted on serverless platforms for a fraction of the cost.",Wes Lloyd; Minh Vu; Baojia Zhang; Olaf David; George Leavesley,2018 IEEE/ACM International Conference on Utility and Cloud Computing Companion (UCC Companion),2018,,,195-200,IEEE,10.1109/ucc-companion.2018.00056,https://doi.org/10.1109/ucc-companion.2018.00056,proceedings-article,Semantic Scholar,high,"Latency, Reliability Security Privacy, Cost, Energy Consumption, Resource Management","cold start, autoscaling, serverless, containerization, microservices, cloud computing, latency, elasticity, load balancing, energy efficiency, reinforcement learning, memory management","On a case study migration of the precipitation runoff modeling system (prms), a java-based environmental modeling application to the aws lambda serverless platform; How keep-alive workloads can be generated using cloud-based scheduled event triggers, enabling minimization of costs, to provide vm-like performance for applications hosted on serverless platforms for a fraction of the cost; 100 concurrent",Cold Start
